UID, batch_number, weekday, timestamp, decimal_hour, surface_temperature_C, surface_temperature_error_C, air_temperature_C, air_temperature_error_C, relative_humidity_percent, relative_humidity_error_percent, barometric_pressure_hPa, barometric_pressure_error_hPa, altitude_uncalibrated_m, altitude_uncalibrated_error_m, V450_wavelength_nm, V450_wavelength_error_nm, V450_irradiance_uW_per_cm_squared, V450_irradiance_error_uW_per_cm_squared, B500_wavelength_nm, B500_wavelength_error_nm, B500_irradiance_uW_per_cm_squared, B500_irradiance_error_uW_per_cm_squared, G550_wavelength_nm, G550_wavelength_error_nm, G550_irradiance_uW_per_cm_squared, G550_irradiance_error_uW_per_cm_squared, Y570_wavelength_nm, Y570_wavelength_error_nm, Y570_irradiance_uW_per_cm_squared, Y570_irradiance_error_uW_per_cm_squared, O600_wavelength_nm, O600_wavelength_error_nm, O600_irradiance_uW_per_cm_squared, O600_irradiance_error_uW_per_cm_squared, R650_wavelength_nm, R650_wavelength_error_nm, R650_irradiance_uW_per_cm_squared, R650_irradiance_error_uW_per_cm_squared, nir610_wavelength_nm, nir610_wavelength_error_nm, nir610_irradiance_uW_per_cm_squared, nir610_irradiance_error_uW_per_cm_squared, nir680_wavelength_nm, nir680_wavelength_error_nm, nir680_irradiance_uW_per_cm_squared, nir680_irradiance_error_uW_per_cm_squared, nir730_wavelength_nm, nir730_wavelength_error_nm, nir730_irradiance_uW_per_cm_squared, nir730_irradiance_error_uW_per_cm_squared, nir760_wavelength_nm, nir760_wavelength_error_nm, nir760_irradiance_uW_per_cm_squared, nir760_irradiance_error_uW_per_cm_squared, nir810_wavelength_nm, nir810_wavelength_error_nm, nir810_irradiance_uW_per_cm_squared, nir810_irradiance_error_uW_per_cm_squared, nir860_wavelength_nm, nir860_wavelength_error_nm, nir860_irradiance_uW_per_cm_squared, nir860_irradiance_error_uW_per_cm_squared, LiDAR_range_m, LiDAR_range_error_m,battery_voltage
6047, 0, Wednesday, 20230816T143730Z, 14.625, 35.4, 1.0, 31.9, 0.3, 42, 1.8, 1008, 1, 39.3, 100, 450, 5, 41, 4.92, 500, 5, 52, 6.24, 550, 5, 61, 7.32, 570, 5, 73, 8.76, 600, 5, 91, 10.92, 650, 5, 126, 15.12, 610, 5, 50, 6.0, 680, 5, 76, 9.12, 730, 5, 70, 8.4, 760, 5, 74, 8.88, 810, 5, 101, 12.12, 860, 5, 124, 14.88, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143731Z, 14.6253, 35.6, 1.0, 31.8, 0.3, 41, 1.8, 1008, 1, 39.4, 100, 450, 5, 41, 4.92, 500, 5, 52, 6.24, 550, 5, 61, 7.32, 570, 5, 73, 8.76, 600, 5, 91, 10.92, 650, 5, 126, 15.12, 610, 5, 52, 6.24, 680, 5, 75, 9.0, 730, 5, 71, 8.52, 760, 5, 74, 8.88, 810, 5, 102, 12.24, 860, 5, 124, 14.88, 0.023, 0.001, 3.42
6047, 0, Wednesday, 20230816T143732Z, 14.6256, 35.6, 1.0, 31.9, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 40, 4.8, 500, 5, 51, 6.12, 550, 5, 60, 7.2, 570, 5, 72, 8.64, 600, 5, 90, 10.8, 650, 5, 124, 14.88, 610, 5, 50, 6.0, 680, 5, 73, 8.76, 730, 5, 69, 8.28, 760, 5, 72, 8.64, 810, 5, 98, 11.76, 860, 5, 124, 14.88, 0.021, 0.001, 3.41
6047, 0, Wednesday, 20230816T143733Z, 14.6258, 35.4, 1.0, 31.9, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 40, 4.8, 500, 5, 51, 6.12, 550, 5, 60, 7.2, 570, 5, 72, 8.64, 600, 5, 90, 10.8, 650, 5, 124, 14.88, 610, 5, 49, 5.88, 680, 5, 72, 8.64, 730, 5, 67, 8.04, 760, 5, 71, 8.52, 810, 5, 97, 11.64, 860, 5, 118, 14.16, 0.02, 0.001, 3.43
6047, 0, Wednesday, 20230816T143734Z, 14.6261, 35.4, 1.0, 31.9, 0.3, 42, 1.8, 1008, 1, 39.0, 100, 450, 5, 41, 4.92, 500, 5, 51, 6.12, 550, 5, 60, 7.2, 570, 5, 73, 8.76, 600, 5, 91, 10.92, 650, 5, 125, 15.0, 610, 5, 50, 6.0, 680, 5, 74, 8.88, 730, 5, 70, 8.4, 760, 5, 74, 8.88, 810, 5, 101, 12.12, 860, 5, 124, 14.88, 0.022, 0.001, 3.43
6047, 0, Wednesday, 20230816T143735Z, 14.6264, 35.3, 1.0, 31.9, 0.3, 42, 1.8, 1008, 1, 38.9, 100, 450, 5, 37, 4.44, 500, 5, 47, 5.64, 550, 5, 56, 6.72, 570, 5, 68, 8.16, 600, 5, 86, 10.32, 650, 5, 117, 14.04, 610, 5, 44, 5.28, 680, 5, 72, 8.64, 730, 5, 61, 7.32, 760, 5, 63, 7.56, 810, 5, 97, 11.64, 860, 5, 104, 12.48, 0.023, 0.001, 3.42
6047, 0, Wednesday, 20230816T143737Z, 14.6269, 35.4, 1.0, 31.9, 0.3, 41, 1.8, 1008, 1, 39.0, 100, 450, 5, 38, 4.56, 500, 5, 50, 6.0, 550, 5, 58, 6.96, 570, 5, 70, 8.4, 600, 5, 88, 10.56, 650, 5, 119, 14.28, 610, 5, 46, 5.52, 680, 5, 63, 7.56, 730, 5, 63, 7.56, 760, 5, 67, 8.04, 810, 5, 86, 10.32, 860, 5, 111, 13.32, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143738Z, 14.6272, 35.4, 1.0, 31.9, 0.3, 42, 1.8, 1008, 1, 39.0, 100, 450, 5, 38, 4.56, 500, 5, 50, 6.0, 550, 5, 58, 6.96, 570, 5, 70, 8.4, 600, 5, 88, 10.56, 650, 5, 120, 14.4, 610, 5, 47, 5.64, 680, 5, 71, 8.52, 730, 5, 65, 7.8, 760, 5, 69, 8.28, 810, 5, 95, 11.4, 860, 5, 116, 13.92, 0.023, 0.001, 3.41
6047, 0, Wednesday, 20230816T143739Z, 14.6275, 35.3, 1.0, 32.0, 0.3, 42, 1.8, 1008, 1, 39.2, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 10, 1.2, 570, 5, 11, 1.32, 600, 5, 13, 1.56, 650, 5, 18, 2.16, 610, 5, 46, 5.52, 680, 5, 25, 3.0, 730, 5, 25, 3.0, 760, 5, 26, 3.12, 810, 5, 33, 3.96, 860, 5, 109, 13.08, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143740Z, 14.6278, 35.3, 1.0, 32.0, 0.3, 42, 1.8, 1008, 1, 39.1, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 9, 1.08, 570, 5, 9, 1.08, 600, 5, 11, 1.32, 650, 5, 15, 1.8, 610, 5, 9, 1.08, 680, 5, 14, 1.68, 730, 5, 14, 1.68, 760, 5, 15, 1.8, 810, 5, 18, 2.16, 860, 5, 17, 2.04, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143741Z, 14.6281, 35.2, 1.0, 32.1, 0.3, 42, 1.8, 1008, 1, 39.0, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 9, 1.08, 570, 5, 9, 1.08, 600, 5, 10, 1.2, 650, 5, 14, 1.68, 610, 5, 9, 1.08, 680, 5, 14, 1.68, 730, 5, 16, 1.92, 760, 5, 18, 2.16, 810, 5, 20, 2.4, 860, 5, 24, 2.88, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143742Z, 14.6283, 35.2, 1.0, 32.1, 0.3, 42, 1.8, 1008, 1, 39.1, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 10, 1.2, 570, 5, 11, 1.32, 600, 5, 12, 1.44, 650, 5, 16, 1.92, 610, 5, 10, 1.2, 680, 5, 14, 1.68, 730, 5, 19, 2.28, 760, 5, 22, 2.64, 810, 5, 24, 2.88, 860, 5, 31, 3.72, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143743Z, 14.6286, 35.2, 1.0, 32.1, 0.3, 42, 1.8, 1008, 1, 39.1, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 12, 1.44, 610, 5, 9, 1.08, 680, 5, 16, 1.92, 730, 5, 16, 1.92, 760, 5, 18, 2.16, 810, 5, 24, 2.88, 860, 5, 25, 3.0, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143744Z, 14.6289, 35.1, 1.0, 32.1, 0.3, 41, 1.8, 1008, 1, 39.3, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 13, 1.56, 610, 5, 9, 1.08, 680, 5, 14, 1.68, 730, 5, 17, 2.04, 760, 5, 20, 2.4, 810, 5, 24, 2.88, 860, 5, 26, 3.12, 0.024, 0.001, 3.42
6047, 0, Wednesday, 20230816T143745Z, 14.6292, 35.1, 1.0, 32.1, 0.3, 41, 1.8, 1008, 1, 39.3, 100, 450, 5, 6, 0.72, 500, 5, 9, 1.08, 550, 5, 8, 0.96, 570, 5, 9, 1.08, 600, 5, 10, 1.2, 650, 5, 14, 1.68, 610, 5, 9, 1.08, 680, 5, 15, 1.8, 730, 5, 18, 2.16, 760, 5, 20, 2.4, 810, 5, 24, 2.88, 860, 5, 27, 3.24, 0.019, 0.001, 3.43
6047, 0, Wednesday, 20230816T143746Z, 14.6294, 34.9, 1.0, 32.1, 0.3, 42, 1.8, 1008, 1, 39.5, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 10, 1.2, 650, 5, 13, 1.56, 610, 5, 10, 1.2, 680, 5, 15, 1.8, 730, 5, 18, 2.16, 760, 5, 20, 2.4, 810, 5, 24, 2.88, 860, 5, 28, 3.36, 0.023, 0.001, 3.41
6047, 0, Wednesday, 20230816T143747Z, 14.6297, 34.9, 1.0, 32.1, 0.3, 41, 1.8, 1008, 1, 39.3, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 10, 1.2, 570, 5, 10, 1.2, 600, 5, 12, 1.44, 650, 5, 16, 1.92, 610, 5, 10, 1.2, 680, 5, 16, 1.92, 730, 5, 19, 2.28, 760, 5, 21, 2.52, 810, 5, 26, 3.12, 860, 5, 27, 3.24, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143748Z, 14.63, 35.0, 1.0, 32.1, 0.3, 41, 1.8, 1008, 1, 39.4, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 9, 1.08, 570, 5, 10, 1.2, 600, 5, 11, 1.32, 650, 5, 15, 1.8, 610, 5, 10, 1.2, 680, 5, 16, 1.92, 730, 5, 18, 2.16, 760, 5, 20, 2.4, 810, 5, 24, 2.88, 860, 5, 29, 3.48, 0.023, 0.001, 3.42
6047, 0, Wednesday, 20230816T143750Z, 14.6306, 34.8, 1.0, 32.2, 0.3, 41, 1.8, 1008, 1, 39.2, 100, 450, 5, 6, 0.72, 500, 5, 9, 1.08, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 13, 1.56, 610, 5, 9, 1.08, 680, 5, 13, 1.56, 730, 5, 14, 1.68, 760, 5, 16, 1.92, 810, 5, 18, 2.16, 860, 5, 25, 3.0, 0.022, 0.001, 3.42
6047, 0, Wednesday, 20230816T143751Z, 14.6308, 34.8, 1.0, 32.2, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 12, 1.44, 610, 5, 9, 1.08, 680, 5, 12, 1.44, 730, 5, 12, 1.44, 760, 5, 13, 1.56, 810, 5, 15, 1.8, 860, 5, 19, 2.28, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143752Z, 14.6311, 34.7, 1.0, 32.2, 0.3, 41, 1.8, 1008, 1, 39.2, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 13, 1.56, 610, 5, 8, 0.96, 680, 5, 12, 1.44, 730, 5, 11, 1.32, 760, 5, 13, 1.56, 810, 5, 14, 1.68, 860, 5, 16, 1.92, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143753Z, 14.6314, 34.7, 1.0, 32.2, 0.3, 41, 1.8, 1008, 1, 39.3, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 13, 1.56, 610, 5, 8, 0.96, 680, 5, 12, 1.44, 730, 5, 12, 1.44, 760, 5, 13, 1.56, 810, 5, 14, 1.68, 860, 5, 16, 1.92, 0.02, 0.001, 3.41
6047, 0, Wednesday, 20230816T143754Z, 14.6317, 34.9, 1.0, 32.2, 0.3, 41, 1.8, 1008, 1, 39.3, 100, 450, 5, 6, 0.72, 500, 5, 7, 0.84, 550, 5, 8, 0.96, 570, 5, 8, 0.96, 600, 5, 9, 1.08, 650, 5, 12, 1.44, 610, 5, 8, 0.96, 680, 5, 12, 1.44, 730, 5, 11, 1.32, 760, 5, 13, 1.56, 810, 5, 14, 1.68, 860, 5, 16, 1.92, 0.023, 0.001, 3.41
6047, 0, Wednesday, 20230816T143755Z, 14.6319, 34.8, 1.0, 32.2, 0.3, 40, 1.8, 1008, 1, 39.1, 100, 450, 5, 5, 0.6, 500, 5, 6, 0.72, 550, 5, 6, 0.72, 570, 5, 7, 0.84, 600, 5, 7, 0.84, 650, 5, 10, 1.2, 610, 5, 8, 0.96, 680, 5, 9, 1.08, 730, 5, 9, 1.08, 760, 5, 10, 1.2, 810, 5, 11, 1.32, 860, 5, 13, 1.56, 0.021, 0.001, 3.41
6047, 0, Wednesday, 20230816T143756Z, 14.6322, 34.8, 1.0, 32.2, 0.3, 40, 1.8, 1008, 1, 39.0, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 9, 1.08, 570, 5, 9, 1.08, 600, 5, 12, 1.44, 650, 5, 15, 1.8, 610, 5, 7, 0.84, 680, 5, 13, 1.56, 730, 5, 12, 1.44, 760, 5, 13, 1.56, 810, 5, 15, 1.8, 860, 5, 12, 1.44, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143758Z, 14.6328, 34.4, 1.0, 32.2, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 13, 1.56, 500, 5, 19, 2.28, 550, 5, 28, 3.36, 570, 5, 34, 4.08, 600, 5, 38, 4.56, 650, 5, 51, 6.12, 610, 5, 13, 1.56, 680, 5, 29, 3.48, 730, 5, 25, 3.0, 760, 5, 27, 3.24, 810, 5, 36, 4.32, 860, 5, 27, 3.24, 0.024, 0.001, 3.41
6047, 0, Wednesday, 20230816T143759Z, 14.6331, 34.3, 1.0, 32.3, 0.3, 40, 1.8, 1008, 1, 39.1, 100, 450, 5, 20, 2.4, 500, 5, 28, 3.36, 550, 5, 32, 3.84, 570, 5, 39, 4.68, 600, 5, 43, 5.16, 650, 5, 59, 7.08, 610, 5, 35, 4.2, 680, 5, 54, 6.48, 730, 5, 44, 5.28, 760, 5, 49, 5.88, 810, 5, 63, 7.56, 860, 5, 83, 9.96, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143800Z, 14.6333, 34.4, 1.0, 32.3, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 20, 2.4, 500, 5, 29, 3.48, 550, 5, 32, 3.84, 570, 5, 39, 4.68, 600, 5, 44, 5.28, 650, 5, 59, 7.08, 610, 5, 35, 4.2, 680, 5, 56, 6.72, 730, 5, 45, 5.4, 760, 5, 51, 6.12, 810, 5, 66, 7.92, 860, 5, 85, 10.2, 0.024, 0.001, 3.41
6047, 0, Wednesday, 20230816T143801Z, 14.6336, 34.5, 1.0, 32.3, 0.3, 40, 1.8, 1008, 1, 39.1, 100, 450, 5, 20, 2.4, 500, 5, 29, 3.48, 550, 5, 32, 3.84, 570, 5, 40, 4.8, 600, 5, 44, 5.28, 650, 5, 59, 7.08, 610, 5, 35, 4.2, 680, 5, 56, 6.72, 730, 5, 45, 5.4, 760, 5, 51, 6.12, 810, 5, 67, 8.04, 860, 5, 85, 10.2, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143802Z, 14.6339, 34.5, 1.0, 32.3, 0.3, 40, 1.8, 1008, 1, 38.9, 100, 450, 5, 20, 2.4, 500, 5, 29, 3.48, 550, 5, 32, 3.84, 570, 5, 39, 4.68, 600, 5, 44, 5.28, 650, 5, 59, 7.08, 610, 5, 35, 4.2, 680, 5, 56, 6.72, 730, 5, 45, 5.4, 760, 5, 51, 6.12, 810, 5, 67, 8.04, 860, 5, 85, 10.2, 0.02, 0.001, 3.41
6047, 0, Wednesday, 20230816T143803Z, 14.6342, 34.5, 1.0, 32.4, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 18, 2.16, 500, 5, 27, 3.24, 550, 5, 29, 3.48, 570, 5, 35, 4.2, 600, 5, 43, 5.16, 650, 5, 58, 6.96, 610, 5, 35, 4.2, 680, 5, 53, 6.36, 730, 5, 43, 5.16, 760, 5, 47, 5.64, 810, 5, 62, 7.44, 860, 5, 85, 10.2, 0.021, 0.001, 3.41
6047, 0, Wednesday, 20230816T143804Z, 14.6344, 34.4, 1.0, 32.3, 0.3, 41, 1.8, 1008, 1, 39.1, 100, 450, 5, 33, 3.96, 500, 5, 43, 5.16, 550, 5, 51, 6.12, 570, 5, 61, 7.32, 600, 5, 76, 9.12, 650, 5, 104, 12.48, 610, 5, 39, 4.68, 680, 5, 68, 8.16, 730, 5, 62, 7.44, 760, 5, 67, 8.04, 810, 5, 90, 10.8, 860, 5, 93, 11.16, 0.022, 0.001, 3.42
6047, 0, Wednesday, 20230816T143805Z, 14.6347, 34.2, 1.0, 32.4, 0.3, 41, 1.8, 1008, 1, 38.9, 100, 450, 5, 35, 4.2, 500, 5, 45, 5.4, 550, 5, 54, 6.48, 570, 5, 64, 7.68, 600, 5, 78, 9.36, 650, 5, 108, 12.96, 610, 5, 47, 5.64, 680, 5, 71, 8.52, 730, 5, 65, 7.8, 760, 5, 69, 8.28, 810, 5, 94, 11.28, 860, 5, 116, 13.92, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143806Z, 14.635, 34.4, 1.0, 32.3, 0.3, 41, 1.8, 1008, 1, 38.9, 100, 450, 5, 30, 3.6, 500, 5, 40, 4.8, 550, 5, 49, 5.88, 570, 5, 58, 6.96, 600, 5, 71, 8.52, 650, 5, 96, 11.52, 610, 5, 45, 5.4, 680, 5, 69, 8.28, 730, 5, 63, 7.56, 760, 5, 68, 8.16, 810, 5, 94, 11.28, 860, 5, 113, 13.56, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143807Z, 14.6353, 34.0, 1.0, 32.4, 0.3, 41, 1.8, 1008, 1, 38.8, 100, 450, 5, 35, 4.2, 500, 5, 46, 5.52, 550, 5, 54, 6.48, 570, 5, 64, 7.68, 600, 5, 78, 9.36, 650, 5, 109, 13.08, 610, 5, 48, 5.76, 680, 5, 72, 8.64, 730, 5, 67, 8.04, 760, 5, 71, 8.52, 810, 5, 97, 11.64, 860, 5, 119, 14.28, 0.021, 0.001, 3.43
6047, 0, Wednesday, 20230816T143808Z, 14.6356, 34.2, 1.0, 32.4, 0.3, 41, 1.8, 1008, 1, 38.8, 100, 450, 5, 35, 4.2, 500, 5, 45, 5.4, 550, 5, 53, 6.36, 570, 5, 63, 7.56, 600, 5, 78, 9.36, 650, 5, 108, 12.96, 610, 5, 48, 5.76, 680, 5, 72, 8.64, 730, 5, 67, 8.04, 760, 5, 71, 8.52, 810, 5, 97, 11.64, 860, 5, 118, 14.16, 0.022, 0.001, 3.42
6047, 0, Wednesday, 20230816T143810Z, 14.6361, 34.2, 1.0, 32.4, 0.3, 41, 1.8, 1008, 1, 38.8, 100, 450, 5, 18, 2.16, 500, 5, 28, 3.36, 550, 5, 31, 3.72, 570, 5, 38, 4.56, 600, 5, 42, 5.04, 650, 5, 58, 6.96, 610, 5, 30, 3.6, 680, 5, 52, 6.24, 730, 5, 44, 5.28, 760, 5, 50, 6.0, 810, 5, 66, 7.92, 860, 5, 80, 9.6, 0.023, 0.001, 3.41
6047, 0, Wednesday, 20230816T143811Z, 14.6364, 33.9, 1.0, 32.4, 0.3, 41, 1.8, 1008, 1, 38.8, 100, 450, 5, 28, 3.36, 500, 5, 40, 4.8, 550, 5, 45, 5.4, 570, 5, 54, 6.48, 600, 5, 74, 8.88, 650, 5, 101, 12.12, 610, 5, 26, 3.12, 680, 5, 66, 7.92, 730, 5, 62, 7.44, 760, 5, 67, 8.04, 810, 5, 90, 10.8, 860, 5, 66, 7.92, 0.025, 0.001, 3.41
6047, 0, Wednesday, 20230816T143812Z, 14.6367, 34.0, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 38.9, 100, 450, 5, 33, 3.96, 500, 5, 43, 5.16, 550, 5, 51, 6.12, 570, 5, 60, 7.2, 600, 5, 75, 9.0, 650, 5, 103, 12.36, 610, 5, 46, 5.52, 680, 5, 68, 8.16, 730, 5, 64, 7.68, 760, 5, 68, 8.16, 810, 5, 92, 11.04, 860, 5, 113, 13.56, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143813Z, 14.6369, 33.9, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 38.8, 100, 450, 5, 8, 0.96, 500, 5, 11, 1.32, 550, 5, 11, 1.32, 570, 5, 12, 1.44, 600, 5, 13, 1.56, 650, 5, 18, 2.16, 610, 5, 15, 1.8, 680, 5, 56, 6.72, 730, 5, 22, 2.64, 760, 5, 24, 2.88, 810, 5, 69, 8.28, 860, 5, 37, 4.44, 0.019, 0.001, 3.41
6047, 0, Wednesday, 20230816T143814Z, 14.6372, 34.1, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 39.0, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 11, 1.32, 570, 5, 11, 1.32, 600, 5, 13, 1.56, 650, 5, 17, 2.04, 610, 5, 14, 1.68, 680, 5, 21, 2.52, 730, 5, 20, 2.4, 760, 5, 22, 2.64, 810, 5, 27, 3.24, 860, 5, 34, 4.08, 0.02, 0.001, 3.41
6047, 0, Wednesday, 20230816T143815Z, 14.6375, 34.2, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 39.1, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 11, 1.32, 570, 5, 12, 1.44, 600, 5, 13, 1.56, 650, 5, 17, 2.04, 610, 5, 14, 1.68, 680, 5, 21, 2.52, 730, 5, 20, 2.4, 760, 5, 22, 2.64, 810, 5, 28, 3.36, 860, 5, 34, 4.08, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143816Z, 14.6378, 33.8, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 38.8, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 11, 1.32, 570, 5, 11, 1.32, 600, 5, 13, 1.56, 650, 5, 18, 2.16, 610, 5, 14, 1.68, 680, 5, 21, 2.52, 730, 5, 20, 2.4, 760, 5, 21, 2.52, 810, 5, 27, 3.24, 860, 5, 34, 4.08, 0.019, 0.001, 3.4
6047, 0, Wednesday, 20230816T143817Z, 14.6381, 33.9, 1.0, 32.4, 0.3, 39, 1.8, 1008, 1, 39.0, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 11, 1.32, 570, 5, 11, 1.32, 600, 5, 13, 1.56, 650, 5, 17, 2.04, 610, 5, 14, 1.68, 680, 5, 20, 2.4, 730, 5, 19, 2.28, 760, 5, 20, 2.4, 810, 5, 26, 3.12, 860, 5, 32, 3.84, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143818Z, 14.6383, 33.9, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 39.2, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 10, 1.2, 570, 5, 10, 1.2, 600, 5, 12, 1.44, 650, 5, 15, 1.8, 610, 5, 14, 1.68, 680, 5, 20, 2.4, 730, 5, 19, 2.28, 760, 5, 20, 2.4, 810, 5, 26, 3.12, 860, 5, 33, 3.96, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143819Z, 14.6386, 33.8, 1.0, 32.4, 0.3, 40, 1.8, 1008, 1, 39.1, 100, 450, 5, 20, 2.4, 500, 5, 28, 3.36, 550, 5, 31, 3.72, 570, 5, 38, 4.56, 600, 5, 42, 5.04, 650, 5, 58, 6.96, 610, 5, 34, 4.08, 680, 5, 32, 3.84, 730, 5, 44, 5.28, 760, 5, 49, 5.88, 810, 5, 40, 4.8, 860, 5, 82, 9.84, 0.022, 0.001, 3.41
6047, 0, Wednesday, 20230816T143820Z, 14.6389, 33.9, 1.0, 32.4, 0.3, 39, 1.8, 1008, 1, 38.9, 100, 450, 5, 10, 1.2, 500, 5, 12, 1.44, 550, 5, 12, 1.44, 570, 5, 14, 1.68, 600, 5, 15, 1.8, 650, 5, 20, 2.4, 610, 5, 20, 2.4, 680, 5, 42, 5.04, 730, 5, 27, 3.24, 760, 5, 29, 3.48, 810, 5, 51, 6.12, 860, 5, 47, 5.64, 0.02, 0.001, 3.42
6047, 0, Wednesday, 20230816T143821Z, 14.6392, 33.9, 1.0, 32.4, 0.3, 39, 1.8, 1008, 1, 39.1, 100, 450, 5, 7, 0.84, 500, 5, 10, 1.2, 550, 5, 10, 1.2, 570, 5, 11, 1.32, 600, 5, 12, 1.44, 650, 5, 16, 1.92, 610, 5, 14, 1.68, 680, 5, 22, 2.64, 730, 5, 19, 2.28, 760, 5, 20, 2.4, 810, 5, 29, 3.48, 860, 5, 32, 3.84, 0.022, 0.001, 3.4
6047, 0, Wednesday, 20230816T143822Z, 14.6394, 33.9, 1.0, 32.5, 0.3, 40, 1.8, 1008, 1, 38.9, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 10, 1.2, 570, 5, 10, 1.2, 600, 5, 11, 1.32, 650, 5, 15, 1.8, 610, 5, 11, 1.32, 680, 5, 15, 1.8, 730, 5, 15, 1.8, 760, 5, 16, 1.92, 810, 5, 20, 2.4, 860, 5, 24, 2.88, 0.019, 0.001, 3.42
6047, 0, Wednesday, 20230816T143824Z, 14.64, 33.9, 1.0, 32.5, 0.3, 39, 1.8, 1008, 1, 39.1, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 9, 1.08, 570, 5, 10, 1.2, 600, 5, 11, 1.32, 650, 5, 15, 1.8, 610, 5, 10, 1.2, 680, 5, 15, 1.8, 730, 5, 14, 1.68, 760, 5, 16, 1.92, 810, 5, 20, 2.4, 860, 5, 23, 2.76, 0.021, 0.001, 3.42
6047, 0, Wednesday, 20230816T143825Z, 14.6403, 33.5, 1.0, 32.5, 0.3, 39, 1.8, 1008, 1, 39.3, 100, 450, 5, 7, 0.84, 500, 5, 9, 1.08, 550, 5, 9, 1.08, 570, 5, 9, 1.08, 600, 5, 10, 1.2, 650, 5, 15, 1.8, 610, 5, 10, 1.2, 680, 5, 14, 1.68, 730, 5, 14, 1.68, 760, 5, 15, 1.8, 810, 5, 18, 2.16, 860, 5, 23, 2.76, 0.019, 0.001, 3.4
